Date,Asset1,Asset2,Asset3,Asset4
2021-03-30,-0.005097602037670388,0.008731519618441898,-0.01524713248643423,-0.007381429553134659
2021-03-31,0.005332674331133561,0.0055311597378324764,-0.02994046830133476,-3.1236334052465645e-05
2021-04-01,0.0011707754934804039,-0.0041315939898289595,0.005640100463433497,0.008940547968059194
2021-04-02,0.009886449905328894,0.014111957640370978,0.03510199324405907,0.0003027563169750051
2021-04-03,-0.006820530938773524,-0.012772759931198767,0.00011500723844149347,-0.006782174248425098
2021-04-04,-0.003076621465977682,0.007591227283331165,0.011938870842322986,-0.0015537568628132934
2021-04-05,-0.003721081531321576,0.0073172150956206045,0.0013456110196659102,-0.001213807347285365
2021-04-06,-0.014435149481321186,-0.0035145572717678836,-0.0011844551446759972,-0.005720176478114044
2021-04-07,0.003161202770645761,0.004113596266905416,0.01306707076182876,-0.003940737002673638
2021-04-08,0.0028105527217988932,-0.014813362916623635,-0.0038638436186411184,0.02577835472807547
2021-04-09,0.0002511345664246089,0.011288324230482812,0.003943492397006641,0.00917471116705982
2021-04-10,-0.0021458713337514693,-0.002018825637315868,0.004703769286744191,-0.004527685088466567
2021-04-11,-0.013953707420504143,-0.006072676246228475,-0.009153266351002682,0.01135127047217177
2021-04-12,-0.0040064532276535905,0.012788110710042672,0.014088592893511321,-0.00514111183609616
2021-04-13,-0.0032271451652676948,-0.008252124286513111,-0.002249436593735721,0.01896999420138626
2021-04-14,-0.00782277269221619,-0.016701535556362716,-0.010380432232899826,0.006114275075169502
2021-04-15,-0.0014128571166600913,-0.018479550082286845,0.00771113780998565,-0.001516834304067662
2021-04-16,0.004240508568145384,0.0074721194161476755,-0.012378551745074521,0.007363470812964442
2021-04-17,0.0190618590121053,-0.015165152229955396,0.0005945362031677955,-0.024934018433095992
2021-04-18,0.0019457781283183898,0.021257530183812375,7.23340469811504e-05,-0.017828279502556887
2021-04-19,0.0027755039072276436,-0.024783152894604667,0.015402537921642093,-0.01890280010238489
2021-04-20,-0.0005444591576616722,0.02055747641948046,0.006845775260319338,0.0024870895162193082
2021-04-21,-0.018987712152990416,0.002732209606431421,-0.00015037742243201484,0.02792023999176147
2021-04-22,-6.513875449216876e-05,-0.0009605573424447087,0.01164872818880402,0.03590080233908212
2021-04-23,0.0008023020994102644,-0.0063390290417073974,0.019662905686242387,0.010408817623052116
2021-04-24,0.02483242112485286,0.00498963337222485,0.008009344288926072,0.008213511599111312
2021-04-25,-0.001723609647811225,-0.00025161642909818035,0.0003449366778073285,-0.028616923746443826
2021-04-26,0.0032154734233361248,0.013439622584198258,-0.018165707252902237,-0.008482780795744348
2021-04-27,-0.0001471176970524331,0.0015707317839444759,-0.014711591283055216,-0.012404540030531822
2021-04-28,-0.01148678037619532,0.0020036211375425313,-0.004073145860965347,-0.009733561572017857
2021-04-29,0.011628228145150207,-0.004163346546566271,-0.008333170830229964,-0.0024903010973566335
2021-04-30,0.007719330326867741,-0.0004833474846528095,-0.002417598241796244,-0.007353449243154038
2021-05-01,0.00811031947043047,0.0038936212267047104,0.0009930989485595002,-0.031468796966012604
2021-05-02,-0.008893874547947388,-0.02032202071187951,0.007615698560994231,0.012166564097880542
2021-05-03,0.014227943109360992,-0.015978225065268557,-0.0007869828928272772,-0.016963888411836905
2021-05-04,-0.013818510627922808,0.00911916912827258,0.007011023013566826,0.004027949825778392
2021-05-05,0.006068570938002703,0.0022503852575353023,0.0011026418073416834,0.033385322715999574
2021-05-06,0.022104556258099785,-0.0020078000362321493,-0.0274565319289542,-0.014510153465382774
2021-05-07,-0.009705363251306883,0.0004212071967847179,-0.01295069551346256,-0.04028460036394128
2021-05-08,-0.00546297729602772,0.0043709804643400525,-0.0018172257801026166,-0.0043760675500817735
2021-05-09,0.0011965136508764124,-0.006277116163712338,-0.016735726399775507,0.017815354159977138
2021-05-10,-0.004834756541161993,-0.009139656704827751,0.008599002219946864,0.0315335592675295
2021-05-11,-0.015306634310661326,0.002550143061172179,0.02163051165281176,-0.01947279351123867
2021-05-12,0.0008856297480602733,-0.011540473331380384,0.01726266592376243,0.008147187571784347
2021-05-13,-0.01042303713726105,0.005099033068573662,-0.002788200193022912,-0.007244967308480854
2021-05-14,0.004935924306351816,-0.020231003250854085,0.021070165915899327,-0.0014951736688661704
2021-05-15,-0.00899424234233803,0.012549867647907725,0.002281344400829562,0.042509493552272556
2021-05-16,0.015699344050175396,0.0058711697889565154,-0.004519203595652551,-0.023847525254322453
2021-05-17,-0.007632532923362371,0.003272356811766508,-0.008387637289573157,0.004259834583913174
2021-05-18,-0.003020615162056756,0.011992291807346168,-0.004034575610833797,0.007683090748246931
2021-05-19,0.008335172173696698,0.02018569333355092,-0.005234475459577203,0.017572581199029554
2021-05-20,-0.012108643164339551,0.012372440780217566,0.002585827113256828,0.0017677304555343272
2021-05-21,0.002474599346041294,-0.021890490775979744,0.0024480357346981043,0.005128808632065637
2021-05-22,0.013271427542824283,-0.015154923600828419,0.00024264428214780257,-0.006066377078748658
2021-05-23,-0.015874832345612277,-0.007297822932348146,0.0063171343764488975,0.004506031059921717
2021-05-24,0.002046338585323042,0.0005130926025300054,0.016869047847008777,-0.005291076407958568
2021-05-25,0.0027988279424842354,0.006411908245629476,0.013493757896178533,0.010145150237696814
2021-05-26,0.008018228717773104,-0.008508925757841587,-0.02058857155829865,-0.005713765376698144
2021-05-27,-0.012169507108780819,0.00244120117372494,-0.03555489588862737,0.006233606302434983
2021-05-28,-0.013004566130842762,-0.008864595188239871,0.013280478757349832,-0.0002682050189596537
2021-05-29,0.005419415656168976,-0.0071382136359033795,-0.018936301777815898,0.01821680401235469
2021-05-30,0.0031698467323318606,-0.016679933162178667,-0.0029467156264975695,-0.0006222995774157799
2021-05-31,0.0027049285034587657,-0.010878798953330852,-0.016181582364831033,-0.028168519491310103
2021-06-01,0.003664482094969757,-0.016020215267396005,-0.025027726126120278,0.020390744011423868
2021-06-02,-0.006600247215784908,-0.011510479035727992,0.007780478194867032,-0.014291716813801902
2021-06-03,0.0025225369716100356,0.012843701559294075,0.010828172244237056,-0.010260261418381118
2021-06-04,0.003130724732986813,-0.011192786665983315,-0.007871145610174072,-0.009330580704695873
2021-06-05,-0.006943514180263679,0.03178858477804869,-0.03607459209002874,0.022191009490733077
2021-06-06,0.018857745111447565,0.006119814810570671,-0.007447422275534759,-0.03397078742365913
2021-06-07,0.004938329209117875,0.002418033484338487,0.005685256075635651,0.0504039765385599
2021-06-08,-0.011713034972026486,-0.010100293362174563,-0.020504761962837806,0.01709690894505683
2021-06-09,0.006765536086338297,0.008603718552907896,0.002767038876908179,0.0037718226260665547
2021-06-10,-0.009546816702273215,-0.006707653914853288,-1.4337888421937805e-05,-0.0006783040098605822
2021-06-11,0.008070846037424521,0.0016641177757443374,0.008310080994415239,0.004768865197722511
2021-06-12,0.011785955790074042,0.030921014459225536,0.0018741251577981458,0.008537958854069414
2021-06-13,-0.008006823183517104,-0.0009527187966957986,-0.013422965172341777,0.010523449375200913
2021-06-14,0.009833761292443219,0.01399127991542811,0.016952001023302878,0.009089671456055177
2021-06-15,0.004327809269364983,-0.008238117101510649,-0.00201941402237758,0.0016332909000839812
2021-06-16,0.0084206015999449,-0.00021986188596354037,-0.00018226355313904604,-0.0029574147249172176
2021-06-17,0.019167929826539472,0.021449607627626117,-0.012865751427024744,-0.002220372538456187
2021-06-18,-0.002253881160028705,-0.007323604693453209,-0.006005951516681145,-0.0029185324856428963
2021-06-19,-0.007337361643574896,0.021949382695963145,-0.012187237996376613,0.018340321549873032
2021-06-20,-0.008695144296255232,0.008693023225465706,-0.0022212448389279217,0.009696907556493791
2021-06-21,-0.007958102849654383,-0.006549601310731212,0.02416391872199281,-0.046846218154628486
2021-06-22,-0.000571017094141042,0.007788892868666251,-0.01900661600103899,0.010694412424476177
2021-06-23,0.003611519748166439,0.011870653395520759,-0.022389859570274378,0.003315779115500398
2021-06-24,0.0029669079933001908,0.0076617195466063565,0.02079638458491052,-9.934010313435867e-05
2021-06-25,0.008471832490360239,-0.01864269663868548,-0.0027305314801261255,-0.0060162952494221735
2021-06-26,0.0003300189187790702,-0.008525646109898423,-0.009167018341238831,0.018185803519776216
2021-06-27,0.01473534077157317,-0.002770223626618057,0.01475866562354507,0.015360423393965726
2021-06-28,-0.0024465683323795606,-0.0006932011492005555,-0.008278617556316098,-0.012166042685177746
2021-06-29,0.027401691665896188,0.007648065170608135,0.025764135989657107,0.0067128365939925615
2021-06-30,0.006456673477650062,0.0023324120111990463,0.009690962198749768,-0.015346507752660575
2021-07-01,-0.008371575564162825,-0.01582413230452122,-0.006630759714039838,-0.02187389063662289
2021-07-02,-0.010508924980611123,0.004762374212071558,0.03040231498571705,-0.009827475593439442
2021-07-03,0.005024724152431853,0.007527028943405878,-0.008280008922046738,0.013998295558124142
2021-07-04,-0.0020346278532585088,0.006917485375172477,0.010589335208130298,0.015450000726017387
2021-07-05,0.00734000494092092,0.013169368706655462,0.004390096125690887,0.008409366721556687
2021-07-06,0.004932376245735448,0.010207065854586849,0.018424378051583173,0.011801532589567955
2021-07-07,-0.0005282891265687278,0.00571016095074124,0.022061156754175935,0.008458852593839335
2021-07-08,-0.008267937180684049,-0.0006419885375037644,0.0006480580869207327,-0.010063705523567236
2021-07-09,-0.014948472246858645,-0.0197315312021919,-0.010347850184846567,0.00711076071478305
2021-07-10,-0.004265149520670211,0.00535541862959103,0.0066396100011476295,0.013006552403642917
2021-07-11,0.008763987943234724,0.002692252245957334,-0.009288015176529486,0.012268661277017189
2021-07-12,0.0023409374413020396,0.0034589460463444817,0.028387421465372722,0.019222613943594286
2021-07-13,-0.01225738778711988,-0.015120982909843712,0.002111494635158324,0.011532861555217022
2021-07-14,0.00193180925851182,-0.012772678484899148,-0.004914501718369522,0.005823171320665326
2021-07-15,0.0040531737972883675,0.012837834239994843,0.002785524282108718,0.01732240381306284
2021-07-16,-0.00863857436201133,-0.00027466184627986047,-0.01865976805341575,-0.00022434014798496102
2021-07-17,0.0017372510594552792,0.008378008368471494,-0.01340259653914912,-0.013909994419643485
2021-07-18,0.0007820871844599989,0.0005398205135655341,0.017005794711221954,-0.002409071423100222
2021-07-19,-0.01122970297830623,0.0005570736739489423,-0.00899651990559954,-0.011718442316903185
2021-07-20,0.003777873603482833,0.011459405671711973,-0.014456753757547154,-0.010602852399590105
2021-07-21,0.005807845263682344,-0.0059925367386084874,0.0077131385353820065,-0.002112298731448285
2021-07-22,0.011030512431752772,0.0013534493232918005,0.016799858165281956,-0.012478718735999381
2021-07-23,0.01073802052034903,-0.00534730346446051,0.010265346349310934,-0.004727384474224645
2021-07-24,-0.01357669367957091,-0.0050139547291877876,0.01414466760128143,-0.030097834671260572
2021-07-25,-0.009178250399151228,-0.0035100654816236725,-0.01039513123997245,0.0036126993179670173
2021-07-26,0.005350352672086597,0.0028656052596045542,-0.019705349334385815,0.0002192876057955878
2021-07-27,0.005337859509122088,-0.005544983459961728,0.021218671127376812,-0.01287341809709105
2021-07-28,0.005350476863060479,0.01526907350688225,-0.004317517743789901,0.010747930694918481
2021-07-29,0.03872731490654721,-0.010535287626634046,-0.003311662230370663,0.015201122202024934
2021-07-30,0.00590890510693167,-0.0020424597299363084,0.01879471798588681,-0.025520957829903587
2021-07-31,0.01155565640180599,-0.005076772699290099,0.007987220131609239,-0.012003596457059427
2021-08-01,0.009740017634932024,0.017563734612244794,0.006582428809142507,-0.01210627759659677
2021-08-02,0.00671391251305798,0.0025586573181388956,0.030510032828615176,-0.014838449617741833
2021-08-03,-0.002952692446403456,0.01258213447362362,-0.008809255225322,0.013471597470907976
2021-08-04,0.007789692204932674,-0.017626724476443666,0.013189761793137321,-0.0029012182203648562
2021-08-05,-0.0075282521453757184,0.003404603190431106,0.000998183748559183,-0.004032237460969773
2021-08-06,-0.002168186067400089,0.010875569547481246,0.003960291904085597,-0.031861797830508055
2021-08-07,-0.004653635478291035,0.0011874078713050903,0.02159855796977544,0.010366688483347623
2021-08-08,0.0010187413938632255,0.012985764500784215,0.007309700588054732,-0.019628134317655564
2021-08-09,0.023346585666735087,-0.006007461401204467,0.007736145106694861,0.001158922084261252
2021-08-10,-0.01847265192591748,0.017112169282226957,0.015215102722337231,0.004638031007331067
2021-08-11,0.007062601903745134,0.027786777483431002,-0.004909338213600395,0.021970537533418415
2021-08-12,-0.015927158711896518,-0.004154062725275909,-0.011548935342746088,-0.020741126385905796
2021-08-13,-0.004519318657894335,-0.005146030256809262,-0.01442732871629447,-0.048112194493133205
2021-08-14,0.011089505969673662,0.01764061372541241,-0.027328992251264027,0.0031415927160591177
2021-08-15,0.0008428001909546276,0.019154865748768547,0.02898689981916451,0.02900817890417366
2021-08-16,-0.010577447779293061,-0.0060743203258392196,-0.015244917120103563,0.020023141647030996
2021-08-17,-0.006953037092599683,-0.004842241805150287,-0.002897550730200808,0.0035545506443940126
2021-08-18,0.006995977489346758,-0.0031814153063260864,-0.0036753861984448895,-0.0076661789701127575
2021-08-19,-0.007103666317171367,-0.015933406132411326,0.00450369376932741,0.013113961546196966
2021-08-20,0.002364585895819749,-0.010823823357810378,0.011620320975550156,-0.015376739195271499
2021-08-21,0.0006557183990381378,-0.011849689201024815,0.012246628837036436,0.007821724309699508
2021-08-22,-0.006316003476058172,-0.009013570781249541,-0.007963084139965137,0.00828752254666603
2021-08-23,0.021639440893253255,-0.00021621864864137416,-0.002139703993009761,0.017163358519982075
2021-08-24,0.006539190223180112,0.003010576790438249,0.004156119306836195,0.04435456062257724
2021-08-25,-0.020051425866576073,0.018806005913768922,-0.0032816757665696593,0.0064786554748602725
2021-08-26,0.0020645431476942764,-0.011780248488865492,0.022702838064279897,-0.00794341801131998
2021-08-27,-0.00641786464768388,0.012011868781719006,0.007073649322935518,-0.00020918899507191098
2021-08-28,0.00872433334796224,-0.0023678661307061076,0.010488289004697445,-0.028105214478225893
2021-08-29,-0.007725207384327006,-0.00039356451582919544,0.009480337761343778,-0.010915410097424931
2021-08-30,-0.0009473644146689902,0.008297833905999245,0.01662863400479455,-0.006348519009809665
2021-08-31,0.005249872789804572,-0.013272664258747582,0.0027343018218518975,-0.00818541436695348
2021-09-01,0.008857551941701215,0.004788916954208607,-0.017955647271381853,0.002637677952539552
2021-09-02,-0.011802964070557762,0.002197426498556673,0.005795631324536982,-0.012958718918115208
2021-09-03,-0.003145012358409484,0.006109415168097789,-0.008918996513085605,0.01813649067719154
2021-09-04,-0.004549453111609562,0.0036700237268938174,-0.007200633544496596,0.00020331303869115352
2021-09-05,-0.0063332923257371195,0.02966360167893073,0.008409096262571306,5.1194861782169346e-05
2021-09-06,0.01785454240281097,-0.007452879811015792,0.0175359630000709,-0.005046315464206686
2021-09-07,0.004249817109609555,-0.006171963460021812,0.0004978020743048631,0.0026830509417436663
2021-09-08,-0.012408839543350451,-0.0072776863170971725,0.0045236621763854925,0.013401572234682156
2021-09-09,0.009378619470547762,-0.006465725429923057,0.02403100922489333,-0.013674083451374405
2021-09-10,0.021421561970126332,-0.007448645527678213,0.003570544512839956,-0.010329863825204106
2021-09-11,0.01052465260551147,0.014468198373290622,0.036623563598525526,-0.004659616460426635
2021-09-12,-0.014993699659540134,0.01724605097587826,0.008117135038841618,-0.02133393477557144
2021-09-13,-0.004642340728662514,-0.006648955524993716,-0.024450678628181448,-0.012908125755543964
2021-09-14,0.012869111491866227,-0.009788266877250745,0.010746782695463456,-0.007419533976714545
2021-09-15,-0.006876694656187808,0.005856986676636849,0.005536217388358888,0.014190226891403642
2021-09-16,0.004638194281462284,-0.006426676531371655,0.018256538557158437,0.004400981264030799
2021-09-17,0.007946340534293368,0.007795181813066129,0.009624538917779419,0.00329743858188071
2021-09-18,-0.009069304715780829,0.0026350762502155966,-0.0017383837757728334,0.013814367394687556
2021-09-19,-0.00039525356061800084,-0.017988929379966784,-0.01694017530805112,-0.001997948614390346
2021-09-20,-0.03221267340069073,0.01877006241596074,-0.002726325602004354,0.006447437598862233
2021-09-21,-0.010043876413342898,0.02175053207714626,-0.0117072863589302,-0.0014515480469199397
2021-09-22,-0.002325681513931603,-0.007153464285812635,-0.007927328297266117,0.004445797590394054
2021-09-23,-0.012277831819648494,-0.00445241871923181,0.008440097661888536,-0.009124138521785313
2021-09-24,0.016524113039316352,0.0036303846886988596,0.023578663060919686,-0.03882107453242287
2021-09-25,-0.014101413779606326,0.0042134814798442995,0.005725401417521735,-0.0019484665949808665
2021-09-26,-0.004200444866969838,0.008102531272073965,-0.01654236286849258,0.02296397017759904
2021-09-27,0.0015074057728609136,0.024322454465196194,0.00642443735508197,0.01501944643586548
2021-09-28,0.014612732890661156,-0.0019233667299285925,0.016952840813039115,0.01564635975345873
2021-09-29,-0.014158621511794393,-0.009379566934461445,-0.00833696066047135,0.019978091548899485
2021-09-30,0.011831637521549596,-0.016351830736174328,-0.0016762403334208476,0.001618521455382999
2021-10-01,0.0003023306101958705,-0.008571160479303029,0.00040563472620875935,0.0033570513184895297
2021-10-02,-0.00961508651047951,-0.00019752367448556515,-0.010788576383151359,-0.009682430326949602
2021-10-03,0.004821034742632707,0.021734694362213453,0.009275926073814026,-0.004857165696432797
2021-10-04,0.0021905969557347005,-0.006011335588434057,-0.001493274080508942,0.010052338396338265
2021-10-05,-0.005802168771587947,0.002885455419666782,0.006073454214698388,0.01946215099470106
2021-10-06,0.0008980208499001891,2.92524712697511e-06,-0.0122248904892294,-0.0020311404108959924
2021-10-07,-0.003653135968617602,0.014460719281377009,-0.005924416204527746,-0.007003028237622586
2021-10-08,0.0013351734525124804,0.03052318911048346,0.0103133390095888,0.0002084473417055567
2021-10-09,0.006821306745210466,-0.006170425275043848,-0.005019664129284738,0.009819307982865838
2021-10-10,0.01606016816145352,-0.005673273310218666,0.02437749391726767,-0.02290167705813667
2021-10-11,-0.01217815498826849,0.012729930524828865,-0.005394906598604433,-0.03653889525019581
2021-10-12,0.021530333746562665,0.008382697875515738,0.003345586160526403,-0.008608589591865336
2021-10-13,-0.01932087799522502,0.022360487908832404,0.013256271646223259,-0.01933139881462654
2021-10-14,-0.0013178509503558333,0.0072071382239115665,-0.019657120261062446,-0.007930243162356973
2021-10-15,0.0060831720648457654,-0.004111505089444715,-0.024451323367730864,-0.0021644851010795443
2021-10-16,0.0030099186773503268,0.007287857968307711,-0.02115918840398133,-0.0070519745443682145
2021-10-17,-0.006026995198205938,0.013504442966994894,0.01787617744798055,0.023439480551531926
2021-10-18,-0.0018812225035727522,0.01004578617436837,-0.007526014042494255,0.005427916233637121
2021-10-19,-0.004730009346588329,0.006287288373287573,0.036014789999355534,0.005007589753773254
2021-10-20,-0.0056936475694421155,0.013000096275069848,-0.0076994663812034415,0.010155314304694431
2021-10-21,0.008696020970210248,0.014231547085348075,0.002783718244758518,-0.01802132988449231
2021-10-22,0.0037701548596504736,0.016785907892450325,0.021789539335950257,0.016825788598724297
2021-10-23,-0.006729095952606542,0.007984518651075712,0.02828530043422772,-0.001012228584567358
2021-10-24,0.009195998754332508,-0.0018054169638022522,0.02906105007290957,0.010927689875859401
2021-10-25,0.0032729952087660933,0.001960564237199874,0.017117127228303993,-0.016949715728642487
2021-10-26,0.008328621188389602,0.014678107598100282,0.014536875361360474,-0.02466014025625703
2021-10-27,0.006496288419236122,-0.009603228051846832,0.008495377288816565,0.01328623452840046
2021-10-28,-0.008089950109220723,0.004624079706474814,0.011097055066332928,0.006222552417560265
2021-10-29,-0.005401810401969696,-0.004520065747928329,-0.007516600028599468,-0.014232824869720166
2021-10-30,0.007672936051232618,0.0005449378752178099,-0.0112547843679123,-0.01371460930039511
2021-10-31,0.0063037026543346485,0.015541422351287585,0.0001527575962466713,0.01820695655063631
